reviews,score,likes,time,app_name,year,reviews_en
"Muito bom o serviço 100x melhor que do xcloud , mais o preço é salgado poderia ser pelo menos 45R$ por mês, outro problema é que quando você passa das 40hrs de jogo , você fica praticamente conta gratuita você ainda espera em filas , claro que não é toda vez quando iniciamos um jogo. Não é um problema tão grande na minha opinião mais as vezes é chato esperar pra quem não gosta. O resto é perfeito.",4,21,07/12/2022,GeForce NOW Cloud Gaming,2022,"Very good service, 100x better than xcloud, but the price is steep, it could be at least 45R$ per month, another problem is that when you spend more than 40 hours playing, you get practically a free account, you still wait in queues, of course not it's every time when we start a game. It's not such a big problem in my opinion but sometimes it's boring to wait for those who don't like it. The rest is perfect."
"Ele em si é bom, mas tem fila q chega a mais de 1200 pessoas e ainda possuem tempo de gameplay. Isso dificulta uma experiência boa nos jogos, o xcloud por outro lado nao tem filas e muito menos restrição de tempo de jogo, mas o atraso de internet no xcloud é horrivel. (Resumindo, esses apps sao questões de gosto, vai de cada um achar oq é bom ou não)",4,6,23/12/2022,GeForce NOW Cloud Gaming,2022,"It itself is good, but it has a queue that reaches more than 1200 people and still have gameplay time. This hinders a good gaming experience, xcloud on the other hand has no queues and much less game time restriction, but the internet delay in xcloud is horrible. (In short, these apps are a matter of taste, it's up to each one to find what's good or not)"
O App fica toda hora falando q ta conectando e não vai para a fila e tbm tem vezes q a tela fica preta aí você inicia muitas vezes e recebe a mensagem q não foi possivel pela contidade excessiva de tentativas. Já estou com raiva e a fila é uma década tem vezes q você demora uma hora. Se continuar assim o App não via ter mais usuários.,1,19,14/12/2022,GeForce NOW Cloud Gaming,2022,"The App is all the time saying that it is connecting and is not going to the queue and there are times when the screen goes black, then you start it many times and receive the message that it was not possible due to the excessive number of attempts. I'm already angry and the queue is a decade, sometimes it takes an hour. If it continues like this, the App would not have more users."
"a idéia do aplicativo é boa e muito útil, porém, muito mal realizada. os problemas com fila são o de menos, mas diversas vezes o aplicativo simplesmente resolve não funcionar. são jogos que não abrem ou progressos em fila que perdemos por falha do aplicativo. é absurdamente frustrante.",3,39,16/12/2022,GeForce NOW Cloud Gaming,2022,"the idea of ​​the application is good and very useful, however, very poorly realized. the problems with the queue are the least, but several times the application simply resolves not to work. they are games that do not open or queued progress that we lose due to an application failure. it's insanely frustrating."
"Gostaria de relatar um problema e se possível alguém da nvidia me responder ficaria agradecido. O app é otimo e as filas dependendo do horario nem é tão demorado, mas de uns tempos pra cá quando vou entrar na fila ele fica conectando infinitamente e não entra na fila. Ficaria muito feliz se alguém me ajudasse por que essa é minha alternativa pra jogar genshin impact pelo celular.",2,12,09/12/2022,GeForce NOW Cloud Gaming,2022,"I would like to report a problem and if possible someone from nvidia can answer me I would be grateful. The app is great and the queues depending on the time of day are not that long, but from time to time when I go to queue it keeps connecting endlessly and does not queue. I would be very happy if someone could help me because this is my alternative to play genshin impact on my cell phone."
"O aplicativo e bom, mas só pode usar ele durante a manhã e a noite, e também o tempo limite de streaming e muito curto, exemplo fui jogar uma partida de fortnite e no meio dela o tempo acabou, qual o sentido disso? Poderia pelo menos esperar a partida acabar, mas de resto não tenho nada a reclamar.",3,2,22/12/2022,GeForce NOW Cloud Gaming,2022,"The app is good, but you can only use it in the morning and at night, and also the streaming time limit is very short, for example I went to play a game of fortnite and in the middle of it the time ran out, what's the point of that? I could at least wait for the game to end, but otherwise I have nothing to complain about."
"O aplicativo é ótimo, é um ótimo recurso pra quem não tem um dispositivo de última geração, mas aind tem muita coisa a melhorar. A começar pelo servidor da América do Sul, que por sua vez é um server só com capacidade de 500 pessoas para um continente inteiro. Mal consigo jogar ou entrar na fila! Por favor dêem um jeito nisso.",3,10,02/11/2022,GeForce NOW Cloud Gaming,2022,"The app is great, it's a great feature for those who don't have a high-end device, but there's still a lot to improve. Starting with the South America server, which in turn is a server with only a capacity of 500 people for an entire continent. I can barely play or queue up! Please sort this out."
"Horrível, no começo até conseguia entrar nos jogos, mas depois de uns dias nunca mais consegui, tento entrar em um jogo, e sempre aparece o erro: indisponível no momento pelo número excessivo de tentativas, e não consigo jogar, e algumas vezes consegui entrar, mas travava demais, e tinha um tempo muito curto, não instale só vai passar raiva, a não ser que vc pague.",1,92,05/11/2022,GeForce NOW Cloud Gaming,2022,"Horrible, at first I even managed to enter the games, but after a few days I never managed to, I try to enter a game, and the error always appears: unavailable at the moment due to the excessive number of attempts, and I cannot play, and sometimes I managed to enter , but it crashed too much, and had a very short time, don't install it, you'll just get angry, unless you pay."
"Duas coisas que estão me incomodam bastante é que quando é pra iniciar o jogo na minha vez, aparece que não foi possível iniciar ele e tem acontecido toda vez que eu entro. E seria bom usar o aplicativo em segundo plano, pq as vezes acaba saindo por acidente e perde a sua vez na fila.",3,6,04/01/2023,GeForce NOW Cloud Gaming,2023,"Two things that are bothering me a lot is that when I start the game on my turn, it appears that it was not possible to start it and it has been happening every time I enter. And it would be good to use the app in the background, because sometimes it ends up leaving by accident and losing your turn in the queue."
"O aplicativo foi muito bom no começo mais agr toda vez que eu aperto em um jogo, eu não consigo entrar, aparece sempre ""código de erro 11. Não é possível iniciar.... "" eu não sei como resolver isso, já criei duas contas e nas duas contas aparecem isso, eu realmente queria voltar a jogar normalmente nesse aplicativo.",2,9,16/11/2022,GeForce NOW Cloud Gaming,2022,"The application was very good in the beginning but now every time I press on a game, I can't enter, it always appears ""error code 11. Unable to start...."" I don't know how to solve this, I've already created two accounts and on both accounts this appears, I really wanted to go back to playing normally in this application."
"Atualmente tento jogar assassins Creed unity, não importa o horário é não funciona, fica dando um erro dizendo: ""assassins Creed unity Not currently available in your region"", fora outros jogos que aparecem o erro. Estou tendo que jogar no servidores da Ásia que só é jogável até às 10 horas da manhã quando começa a ter filas enormes, infelizmente sou obrigado a abandonar o serviço, se não fosse ser até comprei a versão paga do GeForce porém esse erro persiste até nas versões pagas do aplicativo.",1,1,23/03/2023,GeForce NOW Cloud Gaming,2023,"Currently, I try to play Assassins Creed Unity, it doesn't matter what time it is, it doesn't work, it keeps giving an error saying: ""Assassins Creed Unity Not currently available in your region"", apart from other games that appear with the error. I'm having to play on servers in Asia which is only playable until 10 am when the queues start to get huge, unfortunately I'm forced to abandon the service, otherwise I even bought the paid version of GeForce but this error persists even in the Paid versions of the app."
